Image,Femur_Width_px,Tibia_Width_px,Min_JSW_px,Avg_JSW_px
Image_48.jpg,189,180,11,18.524861878453038
Image_480 copy.jpg,199,177,6,13.191011235955056
Image_480.jpg,203,190,8,15.87434554973822
Image_4800.jpg,212,193,8,16.448453608247423
Image_4801.jpg,198,188,6,15.634408602150538
Image_4802.jpg,187,181,8,16.73076923076923
Image_4803.jpg,197,179,8,15.177777777777777
Image_4804.jpg,197,182,7,15.617486338797814
Image_4805.jpg,205,188,10,15.883597883597883
Image_4806.jpg,211,191,8,16.875
Image_4807.jpg,200,189,10,15.68421052631579
Image_4808.jpg,200,191,10,19.203125
Image_4809.jpg,197,186,6,14.064171122994653
Image_481 copy.jpg,202,187,6,13.494623655913978
Image_481.jpg,201,188,8,17.53723404255319
Image_4810.jpg,187,196,5,11.393617021276595
Image_4811.jpg,193,180,11,18.883977900552487
Image_4812.jpg,199,180,9,16.03867403314917
Image_4813.jpg,189,178,3,12.114942528735632
Image_4814.jpg,208,190,9,18.61780104712042
Image_4815.jpg,199,193,6,14.082901554404145
Image_4816.jpg,201,183,10,17.065217391304348
Image_4817.jpg,199,190,8,14.712765957446809
Image_4818.jpg,205,193,12,21.268421052631577
Image_4819.jpg,201,182,7,14.475409836065573
Image_482 copy.jpg,199,186,7,12.956284153005464
Image_482.jpg,192,188,11,17.33862433862434
Image_4820.jpg,194,188,7,16.659574468085108
Image_4821.jpg,199,183,6,12.0
Image_4822.jpg,206,190,9,15.643979057591624
Image_4823.jpg,206,193,8,14.329896907216495
Image_4824.jpg,201,181,5,14.423076923076923
Image_4825.jpg,190,176,7,14.847953216374268
Image_4826.jpg,212,191,8,16.421875
Image_4827.jpg,202,184,6,14.18918918918919
Image_4828.jpg,194,178,9,18.359550561797754
Image_4829.jpg,217,202,8,17.0
Image_483 copy.jpg,198,187,8,15.290322580645162
Image_483.jpg,195,182,4,11.672131147540984
Image_4830.jpg,201,185,8,17.820652173913043
Image_4831.jpg,207,198,8,15.321608040201005
Image_4832.jpg,203,185,8,14.25268817204301
Image_4833.jpg,194,180,9,17.441988950276244
Image_4834.jpg,194,179,7,12.916666666666666
Image_4835.jpg,195,185,9,15.82258064516129
Image_4836.jpg,191,192,8,15.586021505376344
Image_4837.jpg,208,194,11,18.083769633507853
Image_4838.jpg,209,193,6,15.192708333333334
Image_4839.jpg,202,192,9,18.367875647668395
Image_484 copy.jpg,209,203,6,14.38888888888889
Image_484.jpg,202,186,10,18.93582887700535
Image_4840.jpg,207,202,8,18.57070707070707
Image_4841.jpg,196,184,8,14.481081081081081
Image_4842.jpg,184,185,7,17.26923076923077
Image_4843.jpg,182,175,4,12.418604651162791
Image_4844.jpg,201,184,9,16.63783783783784
Image_4845.jpg,201,187,13,20.01595744680851
Image_4846.jpg,192,182,7,14.278688524590164
Image_4847.jpg,200,184,7,13.086486486486486
Image_4848.jpg,216,199,7,15.259067357512953
Image_4849.jpg,183,180,8,15.082872928176796
Image_485 copy.jpg,170,164,4,10.290909090909091
Image_485.jpg,202,184,8,17.113513513513514
Image_4850.jpg,200,185,8,16.462365591397848
Image_4851.jpg,203,190,10,19.18421052631579
Image_4852.jpg,210,202,5,11.442105263157895
Image_4853.jpg,200,180,11,17.259668508287294
Image_4854.jpg,203,191,10,22.52747252747253
Image_4855.jpg,216,198,8,14.688442211055277
Image_4856.jpg,198,198,10,17.451776649746193
Image_4857.jpg,196,189,8,14.705263157894738
Image_4858.jpg,195,178,11,17.11731843575419
Image_4859.jpg,194,186,6,12.183333333333334
Image_486 copy.jpg,189,178,11,17.100558659217878
Image_486.jpg,197,185,9,14.655913978494624
Image_4860.jpg,189,179,7,12.427777777777777
Image_4861.jpg,199,182,8,17.295081967213115
Image_4862.jpg,208,189,8,13.457446808510639
Image_4863.jpg,203,184,10,20.264864864864865
Image_4864.jpg,195,183,9,15.255434782608695
Image_4865.jpg,190,175,10,17.801136363636363
Image_4866.jpg,212,191,8,14.385416666666666
Image_4867.jpg,217,183,9,18.875
Image_4868.jpg,212,191,8,17.979166666666668
Image_4869.jpg,193,184,9,15.81081081081081
Image_487 copy.jpg,197,179,7,14.155555555555555
Image_487.jpg,206,199,9,19.215
Image_4870.jpg,205,192,3,10.693121693121693
Image_4871.jpg,203,183,10,13.478260869565217
Image_4872.jpg,200,192,8,19.94818652849741
Image_4873.jpg,197,184,7,12.091891891891892
Image_4874.jpg,191,175,14,22.982954545454547
Image_4875.jpg,201,191,12,20.015706806282722
Image_4876.jpg,204,198,6,13.541237113402062
Image_4877.jpg,192,175,4,8.8
Image_4878.jpg,198,187,9,17.638297872340427
Image_4879.jpg,199,186,8,14.588235294117647
Image_488 copy.jpg,198,182,10,17.721311475409838
Image_488.jpg,203,192,8,14.818652849740932
Image_4880.jpg,189,178,4,13.158192090395481
Image_4881.jpg,210,187,7,13.340425531914894
Image_4882.jpg,201,190,9,18.267015706806284
Image_4883.jpg,205,181,7,16.313186813186814
Image_4884.jpg,191,182,9,17.726775956284154
Image_4885.jpg,211,190,9,15.528795811518325
Image_4886.jpg,193,174,8,14.771428571428572
Image_4887.jpg,202,190,5,14.71111111111111
Image_4888.jpg,193,182,5,12.805555555555555
Image_4889.jpg,190,186,9,16.455555555555556
Image_489 copy.jpg,206,191,9,18.828125
Image_489.jpg,200,192,8,13.916666666666666
Image_4890.jpg,201,188,9,15.613756613756614
Image_4891.jpg,202,187,8,17.680851063829788
Image_4892.jpg,209,195,8,18.025641025641026
Image_4893.jpg,188,184,7,16.571428571428573
Image_4894.jpg,200,184,12,20.291891891891893
Image_4895.jpg,194,184,10,17.697297297297297
Image_4896.jpg,209,202,9,17.364532019704434
Image_4897.jpg,198,191,10,18.7
Image_4898.jpg,198,191,7,15.515625
Image_4899.jpg,190,178,7,13.743016759776536
Image_49 copy.jpg,197,183,10,18.574585635359117
Image_49.jpg,201,190,8,13.68586387434555
Image_490 copy.jpg,199,184,8,13.864864864864865
Image_490.jpg,188,177,7,14.606741573033707
Image_4900.jpg,197,182,9,17.693989071038253
Image_4901.jpg,203,189,8,15.526315789473685
Image_4902.jpg,210,192,9,16.46113989637306
Image_4903.jpg,212,202,4,12.587064676616915
Image_4904.jpg,202,190,9,17.08421052631579
Image_4905.jpg,177,163,12,18.426829268292682
Image_4906.jpg,200,182,8,17.934426229508198
Image_4907.jpg,215,193,11,21.314432989690722
Image_4908.jpg,202,190,8,13.93717277486911
Image_4909.jpg,197,184,7,12.983783783783784
Image_491 copy.jpg,203,187,8,16.638297872340427
Image_491.jpg,192,183,7,13.206521739130435
Image_4910.jpg,200,179,10,18.683333333333334
Image_4911.jpg,198,183,8,13.380434782608695
Image_4912.jpg,204,197,10,18.48989898989899
Image_4913.jpg,192,184,8,14.021739130434783
Image_4914.jpg,203,182,7,15.382513661202186
Image_4915.jpg,184,174,6,14.942857142857143
Image_4916.jpg,163,151,9,15.710526315789474
Image_4917.jpg,199,184,8,17.302702702702703
Image_4918.jpg,206,203,10,15.0
Image_4919.jpg,192,181,6,13.324175824175825
Image_492 copy.jpg,207,204,9,16.939698492462313
Image_492.jpg,203,191,7,16.444444444444443
Image_4920.jpg,199,182,8,13.092896174863387
Image_4921.jpg,189,183,3,9.391061452513966
Image_4922.jpg,192,179,9,15.544444444444444
Image_4923.jpg,208,188,10,16.719576719576718
Image_4924.jpg,205,185,9,15.091397849462366
Image_4925.jpg,195,188,11,19.56084656084656
Image_4926.jpg,197,185,7,18.306451612903224
Image_4927.jpg,202,190,8,15.287958115183246
Image_4928.jpg,197,180,9,17.18232044198895
Image_4929.jpg,204,196,7,16.534031413612567
Image_493 copy.jpg,202,193,11,16.75263157894737
Image_493.jpg,201,184,4,9.535135135135135
Image_4930.jpg,191,185,11,19.129032258064516
Image_4931.jpg,206,186,5,10.191256830601093
Image_4932.jpg,201,193,7,12.909090909090908
Image_4933.jpg,187,184,9,16.221621621621622
Image_4934.jpg,210,188,8,15.857142857142858
Image_4935.jpg,187,178,7,13.75287356321839
Image_4936.jpg,218,205,11,18.155339805825243
Image_4937.jpg,210,199,6,12.720207253886011
Image_4938.jpg,207,190,7,15.089005235602095
Image_4939.jpg,204,200,5,13.185
Image_494 copy.jpg,209,189,8,15.715789473684211
Image_494.jpg,201,184,10,16.25945945945946
Image_4940.jpg,195,184,11,19.63783783783784
Image_4941.jpg,197,183,11,20.972826086956523
Image_4942.jpg,197,186,9,16.705882352941178
Image_4943.jpg,198,184,3,8.66120218579235
Image_4944.jpg,213,196,9,19.690355329949238
Image_4945.jpg,210,195,10,18.16580310880829
Image_4946.jpg,193,177,9,14.5561797752809
Image_4947.jpg,216,197,10,18.444444444444443
Image_4948.jpg,202,181,10,16.52747252747253
Image_4949.jpg,202,194,10,17.97948717948718
Image_495 copy.jpg,194,182,9,15.765027322404372
Image_495.jpg,196,190,6,12.180327868852459
Image_4950.jpg,206,195,6,16.95408163265306
Image_4951.jpg,197,186,9,17.149732620320854
Image_4952.jpg,199,183,6,12.331521739130435
Image_4953.jpg,192,181,8,15.37912087912088
Image_4954.jpg,207,191,7,13.678947368421053
Image_4955.jpg,200,192,4,11.801047120418849
Image_4956.jpg,217,192,7,15.632124352331607
Image_4957.jpg,196,181,10,16.807692307692307
Image_4958.jpg,207,194,11,19.897435897435898
Image_4959.jpg,193,180,7,13.883977900552486
Image_496 copy.jpg,202,190,8,14.513661202185792
Image_496.jpg,203,184,8,16.486486486486488
Image_4960.jpg,204,188,6,14.25
Image_4961.jpg,203,188,8,16.243386243386244
Image_4962.jpg,200,188,8,12.571428571428571
Image_4963.jpg,188,184,8,15.251366120218579
Image_4964.jpg,194,182,9,17.62087912087912
Image_4965.jpg,212,188,8,14.619047619047619
Image_4966.jpg,202,190,7,12.389473684210527
Image_4967.jpg,205,190,10,15.785340314136125
Image_4968.jpg,199,187,11,19.49468085106383
Image_4969.jpg,197,188,9,18.465608465608465
Image_497 copy.jpg,203,194,9,16.533333333333335
Image_497.jpg,207,194,8,14.543589743589743
Image_4970.jpg,206,193,7,18.13917525773196
Image_4971.jpg,204,187,10,17.0531914893617
Image_4972.jpg,192,178,9,15.94413407821229
Image_4973.jpg,199,179,9,16.711111111111112
Image_4974.jpg,204,190,9,19.20418848167539
Image_4975.jpg,195,192,6,15.245989304812834
Image_4976.jpg,201,190,8,14.675392670157068
Image_4977.jpg,203,179,8,15.083333333333334
Image_4978.jpg,194,178,5,12.35754189944134
Image_4979.jpg,204,196,7,15.23157894736842
Image_498 copy.jpg,200,193,8,19.335051546391753
Image_498.jpg,209,195,5,12.785714285714286
Image_4980.jpg,187,181,9,13.926966292134832
Image_4981.jpg,210,203,11,19.926470588235293
Image_4982.jpg,197,189,9,15.6775956284153
Image_4983.jpg,199,178,11,19.12849162011173
Image_4984.jpg,202,189,9,14.657894736842104
Image_4985.jpg,178,167,7,12.458333333333334
Image_4986.jpg,195,181,7,17.642857142857142
Image_4987.jpg,200,196,11,20.512820512820515
Image_4988.jpg,195,187,8,14.22872340425532
Image_4989.jpg,205,188,9,14.783068783068783
Image_499 copy.jpg,203,193,9,16.97422680412371
Image_499.jpg,200,192,9,17.300518134715027
Image_4990.jpg,190,183,9,16.505494505494507
Image_4991.jpg,193,181,8,14.038461538461538
Image_4992.jpg,197,186,10,15.25268817204301
Image_4993.jpg,197,187,10,15.563829787234043
Image_4994.jpg,186,182,5,13.569060773480663
Image_4995.jpg,192,179,10,16.072222222222223
Image_4996.jpg,193,178,13,20.307262569832403
Image_4997.jpg,185,177,5,13.804733727810651
Image_4998.jpg,206,198,7,14.720812182741117
Image_4999.jpg,179,175,6,14.720930232558139
Image_5 copy.jpg,201,191,12,21.005208333333332
Image_5.jpg,190,183,3,11.875
Image_50 copy.jpg,199,194,10,16.994708994708994
Image_50.jpg,193,179,11,20.044444444444444
Image_500 copy.jpg,206,190,8,13.725806451612904
Image_500.jpg,199,187,8,15.00531914893617
Image_5000.jpg,211,201,9,17.21608040201005
Image_5001.jpg,196,188,10,19.43915343915344
Image_5002.jpg,202,184,8,14.637837837837838
Image_5003.jpg,195,185,6,12.547486033519553
Image_5004.jpg,198,186,9,16.77005347593583
Image_5005.jpg,192,185,10,19.806451612903224
Image_5006.jpg,201,187,8,15.946808510638299
Image_5007.jpg,202,185,10,17.827956989247312
Image_5008.jpg,194,185,9,15.39247311827957
Image_5009.jpg,201,187,10,19.78723404255319
Image_501 copy.jpg,193,187,7,16.164893617021278
Image_501.jpg,203,185,11,17.376344086021504
Image_5010.jpg,210,196,8,14.741116751269036
Image_5011.jpg,207,190,8,16.376963350785342
Image_5012.jpg,188,177,6,12.685393258426966
Image_5013.jpg,193,184,7,14.605405405405405
Image_5014.jpg,208,186,8,16.40106951871658
Image_5015.jpg,191,184,5,13.66120218579235
Image_5016.jpg,202,189,6,16.852631578947367
Image_5017.jpg,201,187,6,12.696808510638299
Image_5018.jpg,202,191,11,19.28125
Image_5019.jpg,197,188,5,11.82010582010582
Image_502 copy.jpg,203,190,8,14.69109947643979
Image_502.jpg,190,187,12,22.697297297297297
Image_5020.jpg,194,179,10,17.133333333333333
Image_5021.jpg,201,190,8,14.340314136125654
Image_5022.jpg,198,185,8,16.166666666666668
Image_5023.jpg,208,188,10,16.947089947089946
Image_5024.jpg,201,182,10,15.628415300546449
Image_5025.jpg,196,192,8,16.020725388601036
Image_5026.jpg,194,182,10,17.955801104972377
Image_5027.jpg,204,193,10,14.592783505154639
Image_5028.jpg,201,182,6,12.94535519125683
Image_5029.jpg,223,200,11,22.079601990049753
Image_503 copy.jpg,194,183,6,13.11413043478261
Image_503.jpg,201,192,7,17.4559585492228
Image_5030.jpg,201,192,3,12.74869109947644
Image_5031.jpg,197,182,4,12.145251396648044
Image_5032.jpg,201,195,4,12.094444444444445
Image_5033.jpg,207,194,9,15.851282051282052
Image_5034.jpg,206,199,11,18.94764397905759
Image_5035.jpg,207,190,10,18.231578947368423
Image_5036.jpg,196,184,7,15.427027027027027
Image_5037.jpg,193,178,8,18.99441340782123
Image_5038.jpg,211,203,8,14.842639593908629
Image_5039.jpg,198,184,9,15.383783783783784
Image_504 copy.jpg,205,189,11,18.489473684210527
Image_504.jpg,193,183,7,17.114754098360656
Image_5040.jpg,205,202,6,15.314720812182742
Image_5041.jpg,201,182,13,18.202185792349727
Image_5042.jpg,202,192,8,14.53125
Image_5043.jpg,199,190,10,23.57591623036649
Image_5044.jpg,191,184,3,13.048913043478262
Image_5045.jpg,189,174,9,16.045714285714286
Image_5046.jpg,203,190,13,23.151832460732983
Image_5047.jpg,197,187,12,16.48633879781421
Image_5048.jpg,196,185,10,16.172043010752688
Image_5049.jpg,199,188,3,14.039106145251397
Image_505 copy.jpg,191,177,10,14.97752808988764
Image_505.jpg,206,189,7,16.36842105263158
Image_5050.jpg,190,178,11,19.067039106145252
Image_5051.jpg,198,189,8,16.005464480874316
Image_5052.jpg,209,201,11,17.678756476683937
Image_5053.jpg,212,200,6,14.51530612244898
Image_5054.jpg,190,183,10,16.77173913043478
Image_5055.jpg,187,177,7,12.346590909090908
Image_5056.jpg,207,183,8,14.625
Image_5057.jpg,193,184,6,11.924324324324324
Image_5058.jpg,192,184,12,17.816216216216215
Image_5059.jpg,216,207,6,16.572139303482587
Image_506 copy.jpg,198,184,5,9.502857142857144
Image_506.jpg,196,189,8,14.02139037433155
Image_5060.jpg,195,201,4,8.955555555555556
Image_5061.jpg,216,192,9,17.305699481865286
Image_5062.jpg,208,185,7,14.35483870967742
Image_5063.jpg,200,186,7,12.443850267379679
Image_5064.jpg,189,180,10,14.867403314917127
Image_5065.jpg,208,193,10,16.438144329896907
Image_5066.jpg,193,192,7,14.010582010582011
Image_5067.jpg,191,189,4,10.694444444444445
Image_5068.jpg,202,186,9,15.401069518716577
Image_5069.jpg,197,191,10,18.263157894736842
Image_507 copy.jpg,197,183,7,16.07608695652174
Image_507.jpg,194,179,9,18.583333333333332
Image_5070.jpg,202,188,9,18.735449735449734
Image_5071.jpg,206,182,9,17.016393442622952
Image_5072.jpg,206,188,10,20.005291005291006
Image_5073.jpg,201,187,8,16.887700534759357
Image_5074.jpg,204,185,8,17.521505376344088
Image_5075.jpg,197,180,7,13.651933701657459
Image_5076.jpg,202,189,6,12.573684210526316
Image_5077.jpg,196,187,13,21.388297872340427
Image_5078.jpg,188,187,9,15.879781420765028
Image_5079.jpg,197,189,10,16.8
Image_508 copy.jpg,192,178,10,14.832402234636872
Image_508.jpg,195,183,8,18.831521739130434
Image_5080.jpg,192,184,8,13.71195652173913
Image_5081.jpg,211,208,7,13.152284263959391
Image_5082.jpg,192,189,9,18.27027027027027
Image_5083.jpg,194,180,9,15.87292817679558
Image_5084.jpg,198,184,7,14.58918918918919
Image_5085.jpg,191,176,7,14.497109826589595
Image_5086.jpg,194,192,9,16.132275132275133
Image_5087.jpg,191,177,9,17.96629213483146
Image_5088.jpg,206,192,7,16.331550802139038
Image_5089.jpg,191,180,11,15.685393258426966
Image_509 copy.jpg,204,192,8,13.362694300518134
Image_509.jpg,203,183,9,13.326086956521738
Image_5090.jpg,195,186,7,15.620320855614974
Image_5091.jpg,184,179,8,14.03888888888889
Image_5092.jpg,212,207,9,17.591346153846153
Image_5093.jpg,200,184,8,15.778378378378378
Image_5094.jpg,213,201,10,17.848958333333332
Image_5095.jpg,203,188,13,18.555555555555557
Image_5096.jpg,211,189,11,18.08421052631579
Image_5097.jpg,190,187,9,16.02659574468085
Image_5098.jpg,200,181,10,15.45054945054945
Image_5099.jpg,201,184,8,15.35135135135135
Image_51 copy.jpg,199,198,7,12.438888888888888
Image_51.jpg,206,196,9,19.297435897435896
Image_510 copy.jpg,195,181,11,18.197802197802197
Image_510.jpg,198,190,10,16.43455497382199
Image_5100.jpg,206,190,9,17.418848167539267
Image_5101.jpg,192,185,8,12.435483870967742
Image_5102.jpg,204,188,2,11.909090909090908
Image_5103.jpg,205,185,7,14.612903225806452
Image_5104.jpg,193,188,9,17.656084656084655
Image_5105.jpg,210,190,9,16.335078534031414
Image_5106.jpg,203,192,11,22.409326424870468
Image_5107.jpg,202,188,10,18.857142857142858
Image_5108.jpg,191,178,3,11.844311377245509
Image_5109.jpg,197,187,9,16.20212765957447
Image_511 copy.jpg,208,192,10,17.072538860103627
Image_511.jpg,197,187,8,13.04945054945055
Image_5110.jpg,214,200,7,15.109375
Image_5111.jpg,196,188,7,16.428571428571427
Image_5112.jpg,193,179,8,12.366666666666667
Image_5113.jpg,194,195,8,16.43016759776536
Image_5114.jpg,201,183,6,15.342391304347826
Image_5115.jpg,197,192,10,20.026041666666668
Image_5116.jpg,202,187,10,17.50531914893617
Image_5117.jpg,196,185,7,13.816216216216215
Image_5118.jpg,209,195,10,17.755102040816325
Image_5119.jpg,205,189,6,14.778947368421052
Image_512 copy.jpg,202,187,10,15.331521739130435
Image_512.jpg,201,186,7,13.655913978494624
Image_5120.jpg,218,204,8,14.715
Image_5121.jpg,184,182,5,10.655555555555555
Image_5122.jpg,196,176,9,16.073446327683616
Image_5123.jpg,195,183,7,14.581521739130435
Image_5124.jpg,197,183,8,14.396739130434783
Image_5125.jpg,198,177,10,16.45505617977528
Image_5126.jpg,200,190,8,13.675392670157068
Image_5127.jpg,206,196,7,16.705583756345177
Image_5128.jpg,196,191,8,20.036649214659686
Image_5129.jpg,206,193,8,14.615789473684211
Image_513 copy.jpg,205,186,11,19.192513368983956
Image_513.jpg,199,185,6,9.827956989247312
Image_5130.jpg,188,180,9,14.158192090395481
Image_5131.jpg,184,176,10,13.124293785310735
Image_5132.jpg,210,196,7,13.725888324873097
Image_5133.jpg,189,179,5,12.727777777777778
Image_5134.jpg,197,182,6,16.05464480874317
Image_5135.jpg,203,190,10,19.25925925925926
Image_5136.jpg,191,177,8,15.428571428571429
Image_5137.jpg,195,182,11,18.05464480874317
Image_5138.jpg,204,192,9,16.708333333333332
Image_5139.jpg,199,183,10,18.45108695652174
Image_514 copy.jpg,195,187,9,14.819148936170214
Image_514.jpg,206,194,8,13.751322751322752
Image_5140.jpg,204,190,8,18.49206349206349
Image_5141.jpg,198,184,8,16.756756756756758
Image_5142.jpg,201,186,8,18.252688172043012
Image_5143.jpg,193,178,1,9.391061452513966
Image_5144.jpg,215,191,8,18.098958333333332
Image_5145.jpg,206,194,9,15.577540106951872
Image_5146.jpg,213,192,8,13.44041450777202
Image_5147.jpg,209,195,7,15.270833333333334
Image_5148.jpg,213,196,3,11.765625
Image_5149.jpg,218,195,9,15.785714285714286
Image_515 copy.jpg,192,179,8,16.52777777777778
Image_515.jpg,204,186,8,13.887096774193548
Image_5150.jpg,201,189,9,18.805263157894736
Image_5151.jpg,203,186,11,18.010695187165776
Image_5152.jpg,202,189,8,18.173684210526314
Image_5153.jpg,207,192,11,19.916230366492147
Image_5154.jpg,206,194,8,15.451282051282051
Image_5155.jpg,201,181,9,13.203296703296703
Image_5156.jpg,200,181,8,14.137362637362637
Image_5157.jpg,188,176,7,12.64406779661017
Image_5158.jpg,191,181,11,19.302197802197803
Image_5159.jpg,201,185,11,18.72043010752688
Image_516 copy.jpg,194,184,10,15.47027027027027
Image_516.jpg,203,188,7,17.137566137566136
Image_5160.jpg,205,191,8,14.6875
Image_5161.jpg,193,181,7,18.51098901098901
Image_5162.jpg,206,188,9,15.952380952380953
Image_5163.jpg,201,185,10,20.763440860215052
Image_5164.jpg,201,187,8,13.632978723404255
